ID	DEFA4	CD163	PER1	RGS1	HIF1A	SEPP1	C11orf74	CIT	CFD	DDIT4	IFI27	IL1R2	IL8	MAFF	OCLN	B4GALT4	BPI	CD24	CEP55	CTSG	G0S2	MPO	MT1G	NDUFV2	PAM	PSMA6	TRIB1	CKS2	MKI67	POLD3	PLK1Ê	LY86	TST	OR52R1	KCNJ2	AIM2	APH1A	CCR2	EIF5A	GSTM1	HIST1H3H	NT5E	RAB40B	VNN3	ABCB4	CTSS	IKZF2	TGFBI	CST3	CBFA2T3	RCBTB2	CX3CR1	CD5	MTMR11	CLEC10A	EMR3	DHRS7B	CEACAM8
GSM670465	4.29032863	6.08461842	4.210287166	1.188319359	8.151428372	none	none	3.158467854	8.694856048	4.95479103	4.232996266	7.663177575	none	4.566993932	5.122200174	4.829809009	5.402420639	3.256144284	2.405016375	3.447528546	4.733241191	3.562555042	5.247895668	3.356142133	5.236345452	none	6.32745069	2.574038671	3.064017639	5.706151567	none	6.051312058	5.844464618	2.359435266	7.204568561	5.962636957	6.863760378	7.048071984	8.604315765	3.165952678	none	3.457819017	4.721235299	7.581290444	3.339250479	9.977080187	4.355527033	7.37615982	8.341044437	5.346916116	7.144608212	7.925266495	7.17935822	4.32964014	3.991912782	none	5.339917617	4.956425831
GSM670466	4.360299278	5.45226553	4.465558999	1.578679149	8.047678335	none	none	3.154726107	7.279117103	4.918165523	4.71888917	7.802571733	none	4.575299345	3.755117433	4.765259708	4.230410024	3.652769704	2.156411509	3.622110539	4.917633381	4.210790527	5.254246492	3.850126981	6.104814439	none	6.196202304	3.410825519	3.772468395	5.425179792	none	6.51777517	5.967064659	2.657042909	6.572792113	4.53299846	6.617940415	6.710833525	8.930545232	4.723233349	none	3.928504568	4.881961475	8.113026687	3.48546504	10.34778668	5.240567263	7.272836631	8.191576851	5.504566908	6.834736397	7.160656842	6.791755568	4.273591092	3.743513095	none	5.209140685	4.464171397
GSM670467	3.884758029	6.05572429	4.390138266	1.38110097	7.939633756	none	none	3.156206119	7.155012482	5.245800076	4.626366504	7.169084388	none	4.697898221	1.908608383	4.904786153	4.014727589	3.197570285	2.142502547	3.349912306	4.745515674	3.837335	5.337021118	2.878145232	5.637455577	none	5.564108709	2.918261908	3.156997213	5.427059482	none	6.403410806	5.688281572	2.930638711	6.306553058	4.610408753	6.742449115	7.600106278	8.629919604	3.795911827	none	4.239595093	5.022046422	7.266625327	3.637606407	9.830315365	5.103511895	7.728054959	8.078940357	5.128131419	6.659527928	7.463084861	7.193313317	4.311662879	4.226102198	none	5.327426422	4.478272265
GSM670468	4.261015482	6.08135065	4.318086026	1.062368958	7.806137826	none	none	3.19000185	8.380904427	5.268359247	4.971578611	6.965909815	none	4.519706955	3.679204869	4.801588309	4.925377179	3.662078055	2.203295396	3.318489865	4.531421525	3.831453378	5.142559393	4.17743881	5.034342996	none	5.807279772	3.110194451	3.87502791	5.296813509	none	6.635431984	5.718830283	2.850451642	6.703766906	5.720156504	6.654655181	7.482929259	8.567005178	3.953269377	none	4.648395536	4.649134704	6.308189502	4.01133335	9.919118824	5.056957476	7.483721021	8.42137475	5.552540301	7.037340489	7.246854107	7.09161855	4.290025535	4.291485228	none	5.286521223	4.590665996
GSM670469	4.463463063	5.88553201	4.266232249	1.399362611	7.836289914	none	none	3.020329632	8.35908832	4.97072184	4.026014147	6.912474663	none	4.504892999	2.609461457	5.246722163	4.579773876	3.929717389	2.2508487	3.318320024	4.733298791	3.702180454	5.161858707	3.946016579	5.601716954	none	5.680340838	3.250894671	3.992289319	5.10870954	none	5.896122011	5.58144288	2.390549205	7.468255158	5.92275637	6.54866307	7.596146951	8.707747947	5.753714177	none	3.44101144	4.649134704	6.496482863	3.824173426	9.999047	4.921629649	7.102756742	8.050506599	5.373751738	6.844681093	7.314620544	6.962282115	4.238312565	4.050779767	none	5.289616237	4.640236986
169833_DO011139837DR_5388500001_A	3343.3	254.6	106.4	93.1	240.8	88.6	82.3	68.8	848.9	292.5	8253.1	181.3	135.9	126.1	67.3	199	1577.4	2551.7	105	1194.3	97.3	1309.8	207.3	307.8	310.1	839.6	451.5	144.5	81.4	128.5	96	189.9	565.7	70.5	979.8	82.3	312.1	88.5	702.3	100.3	449.8	62.2	98	96.2	85.8	453.7	117	126.2	2738.7	95.6	163.6	203.3	67.3	90	90.6	240.1	151.4	2497.2
169799_DO011139738DR_5388500001_B	2483.3	446.5	93.8	86	195.5	90.3	84.3	62	3648.1	424.6	85	213.5	143	160.9	62.5	102.3	504.4	686.8	79	756.9	88.7	644.2	132.6	570.4	639.7	913.7	423	130.6	82	144.3	86.4	1162.5	2000.1	63.5	988.6	95	527	92.7	2090.2	91	158.5	76.9	100.7	116.5	92.3	1111.8	143.1	1259	12547.2	177.2	378.1	582.1	120.7	111.2	103.1	1267.9	250.7	710.3
169889_DO011142247DR_5388500001_C	18928.1	386.7	109.6	104.8	300.2	96.4	103.5	73.7	14265.9	460.3	465.8	252	118	108.7	68.1	220.4	4109	6151.2	128.2	4251.6	113.9	4913.3	140.9	926.3	617.6	2656.4	528.6	313.3	114.5	201.6	123.9	1248.8	1590.2	76.7	1407.2	96.7	471.6	90.9	1229.8	113.1	108.9	82.9	110.4	111.1	109.1	1410.9	144.5	1442.5	6987.8	129.2	320.2	587.3	124.3	110.4	112	810.1	286.1	5856.8
170237_DO011145399DR_5388500001_D	10789.1	168.1	91.5	92.6	229.5	89.3	85	59.9	8753.6	225	340	163.6	123.4	114.8	71.9	152.2	3177.2	4694.4	105.3	3427.4	100.5	1580.2	167.1	526.8	328.5	1479.5	447.2	253.6	103.7	134	123.9	640	991.7	72.8	529.5	80.2	309.7	90.5	986.4	102.1	118.4	87.1	114.3	109.8	92.4	1075.4	126.8	774.9	4452.1	106.5	290.9	498.8	137.8	113.8	107.3	577.9	210.6	6609.7
169890_DO011142265DR_5388500001_E	62.2	93.2	65.1	80.2	74.8	89.8	80.3	61.5	68.5	86.3	80.2	56	88.5	81.7	72.9	71.7	99.8	61.5	75.2	89.2	92.1	86.7	93.3	87.3	74.9	106.5	59.3	85.9	61.8	80.2	83.6	88.4	61.6	63.7	84.2	59.5	65.6	80.3	74	79.1	76.3	64.7	99	75.8	86.2	61.9	80.5	82.9	88.5	80.1	68.3	73.7	62.1	78.6	88.6	65.2	98.5	67.8
170242_DO01114547XDR_5388500001_F	2978.3	255.9	112	93.4	283.5	87.2	74.4	67.8	1593.1	467.4	256.5	303.5	129.1	108	65.1	174.3	500.2	1403.8	90.2	352.3	97.2	489.9	120.5	612.2	302.8	1074.2	495	161.4	71.1	151.9	110.3	498.3	1011	74.4	1207.2	70.9	451.9	86.2	845.3	134.2	164.7	74.1	84.7	94.1	85.9	775.7	139.5	538.9	7502.8	137.3	483.2	491.1	82.5	116.8	101.9	882.8	204.3	967.9
169701_DO011133346DR_5388500001_G	589.2	374.1	96.2	92.5	215.2	85.8	82.6	58.8	6269.8	260.1	373.4	148.5	132.7	102.9	67.8	111.7	214	411.9	83	190.6	99	149	187	372.4	189.2	555.3	430.1	126.4	81.3	116.2	95.3	543.7	758.6	77.4	773.8	83.1	310.6	78.3	1044.4	87.8	244.1	68.9	99.7	96.9	86.3	967.2	121.4	1454.8	8921.3	118.6	419.4	1082.9	100	111.1	116.1	656.1	170.7	366.7
169970_DO011140636DR_5388500001_H	1451.4	104.2	61.6	96.2	101.4	77	74.5	57.7	2424.5	434	13478.9	68.3	91.1	113.5	58.8	103.7	306	1124.6	86.3	640.8	94	334.1	207.2	564.8	193.9	1149.4	138.6	378.7	85.8	105.7	88.7	176.6	335.7	64.7	222.3	78.6	222.6	80	1418.2	161.7	140	68.2	97	86.7	82.3	221.4	121.7	158.2	1534.3	82.2	124.8	960.4	101.5	91.5	87.5	137.6	123.1	1277.5
169726_DO011139133DR_5388500001_I	2247.2	810.8	109.4	107.9	440.5	93.8	99	63.8	2963.9	456.2	1761.5	255.1	140.3	111.7	73.5	143.1	414.7	1013.4	95	358	109.2	361.1	114	640.5	828.5	2396.7	650.7	271.8	80.1	160.6	96.5	1434.3	1331.5	71.6	885.2	93.6	459.3	90.9	1888.9	96.4	178.3	92.2	118.6	123.4	80	1499.4	181.9	1929.5	9608.8	131	385.6	942	113	125.2	117.5	1023.2	220.1	1451.6
169961_DO011140519DR_5388500001_J	384.9	260.4	85.9	85.9	238.2	95.3	74.4	67.9	1061.4	227.7	546.8	144.8	127.1	131.5	67.2	114	162.7	225.5	72	140.4	100	142.4	118.7	502.4	211.7	780.3	323.1	124	75.1	156.3	96.4	776.2	749.9	62.5	1010.2	78.2	372.9	80.5	779.5	163.9	282.4	75.8	102.5	91.9	77.3	708.1	138.7	1097.9	5661.2	119.3	331.6	537.3	106.6	97.7	102	656.3	154.2	161.8
169772_DO011139486DR_5388500001_K	142.9	381.4	77.2	80.2	133.2	80.9	80.9	62.4	3974.5	197.3	987.4	139.7	89.1	83.8	62.1	81.1	113.2	287.8	62.6	92	79	94.3	128.7	247.9	258	717.4	309.5	102.1	71.6	91.6	85.1	497	301.8	53.7	340	69.3	165.5	68.5	607.5	97.1	111.5	62.9	81.8	79.5	86.5	415.6	117.7	388.3	3438.2	91.1	136.9	118.8	70.9	100.4	84.9	208.4	115.7	303.5
128115_GC008233485DR_5388500001_L	63.3	97.4	116	85.9	1238.9	122.5	380.8	116.8	4711.2	14931.7	86.3	72.6	142.9	114.3	75.1	236.4	74.4	1034.5	1591.7	86.4	89.7	95.2	471.6	6756.8	2465.2	15853.5	1000.5	8352.2	395.8	270.6	485.7	86.6	2897.2	77.4	94.6	70.4	1303.9	65.5	2780.9	92	80.1	137.1	469.9	84.6	81.9	54.5	134.2	1385.4	6867.1	86.1	130	71.8	56.6	87.4	90.3	58.2	630.4	71.6
169835_DO011139873DR_5388500002_A	383.6	186	97.3	86.1	308.2	91.6	79.6	61	6786.3	528.1	195.7	121.1	146.9	120.3	72.9	137.7	224	460.3	87.2	278.4	105.1	157.2	162.9	729.7	312.2	1130.9	323.7	152.6	80.3	147.1	104.5	772.4	777.1	83.1	715.1	88.9	549.9	91.1	1158.9	98.1	190.5	81.3	134	111.2	99.9	1198.9	133.9	801.4	5197.9	125	545.8	776.6	268.6	122.6	104.1	873.6	209.9	226.2
169764_DO011139369DR_5388500002_B	153.7	161.8	72.1	97.1	130	98	103.7	70.3	1549.9	288.4	191.1	87	119	95.3	71.9	124.7	136.6	241.6	74.6	126.6	103.4	107.8	120.4	527.3	208.7	1453.2	154.3	211.3	65.1	116.8	98.7	734.3	238.9	88	248.7	81.7	290	87.3	740	96.6	96.2	65.1	115.9	95	99.3	425.6	114.1	628.8	4082.2	88	252.2	579.6	174.1	96.8	115.2	148.9	138.1	156.8
169891_DO011142283DR_5388500002_C	149.1	1439.7	117.4	111.9	559.8	105.5	89.4	64.6	8049.3	706.8	195.7	398.3	222.7	141.7	76.3	265	593.7	1444.9	98.9	133.5	191	130.2	121	1271	772.4	4305.9	996.9	175.6	67.7	251.4	121.4	870.4	1028.2	69.7	2059	113.1	988.8	106.1	1761.4	218.1	149.3	89.4	116.7	119.1	84.7	1294.2	169.1	1091.5	9328.6	143.6	743.6	1620.5	132.2	126.6	100	305.1	499.7	134.5
170198_DO011145352DR_5388500002_D	2288.4	193	75.7	91.5	192.1	96.4	82.7	61.9	9298.5	411.8	259.2	136.3	111.4	108	55.5	135.2	586.6	744.4	89.9	859.6	90.7	422.8	142.2	973	529.1	1304.7	500.2	217.5	73.6	149.4	112.6	499.6	1375.3	72.1	1148.4	86.7	500.7	102.7	1946	293.3	252.8	77	124.7	95.2	75.6	667.3	130.8	695.5	7697.1	116.1	458.2	1149.5	214.1	102.4	95.9	1060.6	245.2	665.1
170236_DO011145370DR_5388500002_E	1852.3	132.7	72.9	86.2	90.5	95	81.5	65.1	1452.2	137.1	175.3	83.7	100.7	108	66.9	86.5	612.8	485	79.7	539.9	90.1	238.8	110.9	252	121.7	369.3	136	106.8	78.7	100.4	93.8	340.3	294.5	62.2	213.8	76.9	188.3	88.4	484.5	97.8	102	75.2	98.3	94.7	87.2	281.7	99.4	414.6	3604.6	112.7	124.2	310.6	92.2	105.4	95.5	272.9	128.8	671.5
170375_DO011140267DR_5388500002_F	10882.9	991.9	125.9	96	274.7	102.2	93	67.1	3399.8	832.7	154.2	457.7	115	109.5	68	291.4	2845	3861	106.8	2504.6	111.8	1296.2	111.2	611.1	504.9	1586.7	539	187.1	85.2	138.9	107.9	295.7	984.1	74	1416.2	97	364.1	109.2	853.3	101.8	160.8	76.3	105	130.8	111.7	514.9	113.6	400.3	5694.5	145.3	190.2	265.4	113.1	108.1	113.8	656.4	289.9	3951.2
169722_DO011139052DR_5388500002_G	940.4	4478.4	154.4	101.3	627.4	103.9	76.3	66.4	21891.5	1988.1	103.9	710.5	120.5	141	64.2	238.3	246.6	707.2	71.8	285.6	105.5	339.3	100.4	599.2	1707.9	986.8	1271	158.2	75.2	249.1	128.6	1578.4	2633.7	78.5	2199.3	91.5	933.8	89.9	941.4	284.9	199	80.9	123.6	179.6	105.5	2161.5	147.7	3388.7	17167.6	224.8	443.5	1010.6	116.9	118.4	99.9	3059.4	430	663.4
169972_DO011140672DR_5388500002_H	168.6	4812.5	113.7	93.5	600	93.9	100.9	65.4	6412.3	1176.2	163.5	473.1	159.4	101.3	69.3	422.3	205.2	610.9	90	140.3	107.7	130	109.7	988.4	509.1	2747.8	1633	210.6	64.1	205.4	102.8	1086.2	1018.6	68.3	2208.8	123	623.1	78.8	862.4	705.3	166.7	86.3	107.7	124	94.4	1434.3	138.1	1710.9	10856.3	111.9	454.9	527.2	109.9	94.3	93.4	1167.3	378.7	123.1
169692_DO011133166DR_5388500002_I	961.3	534.1	87.8	95.2	308.8	86.3	82	53.3	3798.2	193.5	1053.5	212.6	112.3	108.9	58.5	130	219.9	588.8	83.4	152.1	91.4	144.9	136.8	576.7	679.7	1067.7	597.4	149.1	71.8	147	97.3	962.2	811.2	75.9	1849.2	86.5	434.3	89	1091.8	165.3	142.5	74.5	98.2	112.2	92.6	1159.2	120.4	1817.9	15378.1	121.7	468.4	797.6	79.4	105.5	110.3	915.6	241.9	750.2
169959_DO011140492DR_5388500002_J	122.6	431.4	94.3	99.6	358.8	100.9	87.3	62.9	6434.8	497.3	218.5	356.9	148.1	115.3	70.5	182.3	1099	568.2	121.2	112.5	131.2	142.2	121.7	1011.5	1166.6	2529.5	762.6	196.9	76.6	166.8	111.6	774.1	1118.3	61.1	814	96.3	745.9	95.7	986.2	111.4	197.6	76.5	116.4	101.3	92.9	676.6	136	1025.1	6259.1	102	377.3	646.1	124.1	123.1	101	335.7	315.4	257.9
169768_DO011139421DR_5388500002_K	61.1	101.7	68.3	89	56.6	90.1	73.9	70.7	76	91.7	74.3	58	89.4	91.4	65	65.9	84.8	68.2	67.2	92.3	85.2	92.3	98.1	94.2	94.7	94	67.5	90.2	69.2	86.8	88	91.9	66.6	66.6	89.6	68.1	93.4	87.2	72.8	92.2	81.4	70.1	90.2	109.6	80.4	68.7	79.7	99.4	95.6	90.1	79.5	72.7	58.5	87	95.2	64.7	99.6	76.8
128115_GC008233485DR_5388500002_L	88	97.8	163	102.9	2126.8	161.5	437.3	170.8	6282.9	18758.3	101.3	149.7	231.9	123.9	73.2	330.3	104.9	1404.3	2388.3	101.1	98.4	89.3	560.6	9778.4	3889.6	20330	1405.8	11196.5	454.8	359.4	720	116.2	3190	79.5	141.4	76.8	1539.4	95.2	3288.4	103.6	111.5	156.6	779.6	91.3	83.4	69.6	169.5	2073.2	9483.9	105.6	151.2	72	74.5	121.2	102.6	77.3	760.5	72.7
169892_DO01114230XDR_5388500003_A	196.9	219	92.7	115.3	109.6	112.7	87.3	76.3	2979.2	317.9	499.3	136.9	141.9	129.4	80.9	110.1	203.2	118.2	110.7	135.1	110.6	151.2	142.9	392.3	346.9	720	220.6	134.2	102.6	148	122.6	1205.5	1079.7	73.8	525.9	78.2	424.6	122.5	848.3	202.8	296.3	80	122.5	108.1	113.3	553.9	166	1024	10727.1	143.8	148.1	1041	123.9	133	124.8	507.7	233.6	118.7
170192_DO011143345DR_5388500003_B	1545	131.5	81.9	106.7	101.1	113.9	96.5	71.3	265.8	175.7	2309.1	104.1	132.2	113.4	76.1	101.4	696.2	796.8	97.4	545.2	121.6	286.5	267.4	213.3	207.7	529.6	108.5	156.5	91	132.3	96.2	174.5	218.1	84.7	192.9	81.4	142.6	99.8	957.2	159.2	164.3	80.8	124.6	107.8	112.8	193.9	155.4	156.6	873	106.9	107.2	165.7	107	118.8	122.2	168.4	102.9	1082.8
169770_DO01113944XDR_5388500003_C	72.6	103.5	64.3	88	76.2	101.5	79.1	71.9	71.2	102	78.7	55.2	94.4	103.3	69.9	78.8	107.1	71.8	78.2	98.3	93.6	103.2	104.8	101.7	96	108.9	72.7	98.7	76	98.9	87	114.5	73.6	71.7	107.7	66.6	93.3	100.6	77.8	102.3	85.5	74.9	94.6	102.1	96.3	78.1	97.6	106.3	97	105	78.8	90.1	66.5	95.7	104.9	73.1	102.3	82.2
169765_DO011139387DR_5388500003_D	7211.5	234.2	86	100.4	185.4	104.5	105.2	68.5	1211.4	217.6	335.9	159.4	136.4	103.7	69.4	107.8	1033.7	1816.9	96	1003.1	98.2	451.4	326.2	528.2	297.3	1368	345.5	201.4	90.3	123.5	98.5	411.7	699.8	71.6	527.4	96.5	335.4	104.8	1161	96.8	123.8	67.5	100.6	106.2	94.9	611.5	121.7	523.1	5276.4	116.2	170.6	254.9	76.1	103.9	102.1	399.3	160	2441.7
170378_DO01114032XDR_5388500003_E	753.5	409.1	102.6	112.3	462.1	99.1	92.4	63.2	1403.4	582.4	211.8	255.5	168.8	141.5	72.7	186.3	311.8	555.8	85.2	320.6	130.8	186.2	136.3	855.4	551.7	1570.4	1413.2	142.8	84.4	243.6	114.9	997.6	2079.9	96.1	1936.4	103.8	718.3	101	1003.6	115.8	362.9	71.2	114.9	119.7	91.8	1725.1	179.4	846.6	9345.7	120.6	579	1230.4	83.9	137.8	124.8	1845	350.9	348.9
170241_DO011145451DR_5388500003_F	1011.3	174.9	75.8	114.2	184	91.8	93.6	71.7	664	157.5	178.6	82.2	112.6	108.3	64.5	96.7	240.1	358.9	87.8	330	108.8	130.4	102.2	394.7	228.4	1072.3	231.5	158.3	76	103.5	112	510.9	328.7	80	427	84.2	256.3	95.7	440.6	93.3	113.9	82.5	114.1	107.5	107.6	767	111	396	4504.8	105.7	267.3	533.5	107.9	95.4	113.9	361.6	128.6	345.9
169720_DO011139016DR_5388500003_G	617.4	302.2	92.2	101.1	226.4	97.7	86.3	66.8	6564.5	407	253.6	216.5	137.4	122.6	67	120.9	319.1	551.9	80.4	236.3	119.9	158.2	141	675	355.8	1020.1	504	141.2	74.7	149.2	114.5	750.9	804.5	76.2	531.3	83.4	540.7	97.8	1006.7	180.8	170.5	83.6	114.4	114.1	114.6	786.2	150.4	1659	10471	149.8	253.9	1750.1	138.4	104.7	119.7	421.4	257.8	300.8
169969_DO011140618DR_5388500003_H	93.9	1882.4	86.3	89	170.3	97.2	85.8	66.1	4269.2	391.2	2235.1	274.7	104	101.6	56.5	157.5	116.7	117.3	94.3	98.3	105.1	117.5	104	268.1	339.1	496.2	398.2	119.8	80.1	113.5	100.2	462.5	476.4	77.8	912.5	96.3	283.1	85.7	465.8	125.1	136.5	67	105	100.5	94	380	111.1	530.8	4549.1	107.2	159.7	135.3	70.3	96.1	102.8	333.4	160.4	84.4
169691_DO011133148DR_5388500003_I	84	212.3	68.2	102.3	93.5	105.3	83.9	73.8	124.9	128.8	68.2	82.8	93.2	115.5	72.4	88.9	99.8	100.6	89.9	117.7	106.1	91.9	102.5	133	111.5	207.2	102	102.8	72.9	103.3	100.7	142.6	87.7	82.9	147.9	76.6	97.7	93.9	117.5	107	85.2	80.8	108.7	85.8	103.1	101	96.8	156	511.6	91.4	99	108.5	67.3	98.7	120.1	85.1	111.8	96.2
169983_DO011140717DR_5388500003_J	6643	3336.5	175.3	125.9	510.4	97.1	118.7	77.6	5773.3	1135.7	784.1	387.9	130.9	130.7	72	468.4	1760	6031.9	179.2	3666.6	117	2339.8	375.4	1025.1	577.3	4002	945	456.1	96.8	177.6	127.4	829.9	1114.2	71.9	1888.8	122.9	646.2	110.6	1627.3	263.8	187.3	67.8	107.6	112.7	102.2	1699.7	158.6	1913.8	10426.9	120.8	603.2	492	98.6	132.4	113.7	475.9	271.6	3836
169930_DO01114320XDR_5388500003_K	154.5	3875.8	188.4	144.1	865.4	110.8	115.3	59.8	4984.6	1094.8	239.3	337.3	269.8	140.1	80.9	378.6	1239.3	1139.7	113.5	166.8	136.3	174.1	270.5	1529.7	1173.7	4595.2	1455.7	225.1	76.8	309.9	160.4	1385.7	1231.5	67.4	2335.7	148	992.3	109.6	1324.9	153.3	132.2	73.4	141.4	137.9	108.3	2206	193.7	2887.5	13554.5	169.7	968.6	2849.6	165.2	149.6	123.1	667.4	417	276
128115_GC008233485DR_5388500003_L	62.9	106.2	112.5	90.1	1316.3	133.5	340.3	122.8	4123.6	12255	98.4	89.5	149.5	110	69.1	215.3	86.4	867.4	1434.3	100.1	103.3	92.9	491.1	6528.5	2177.2	14343.2	925.4	7505	342.4	240.4	448.1	98	2350	73.5	123.9	73.2	1130.7	82.6	2644.2	92	96	107.8	454	85.1	85.3	61.8	132.3	1227.4	6343.6	95	117.8	73	60.5	101.3	102.3	66.7	577.4	78.5
169893_DO011142328DR_5388500004_A	124.7	503.4	89.1	98.4	266.6	114.7	92.6	54	11644.8	397.2	511.2	238.3	112.1	120.2	67.5	161	112.4	213.9	97.8	120.9	117.9	140	198.9	648.1	447.8	1340.9	369.9	144.6	77.1	174.1	126.5	1167.5	925.8	89.9	1671.1	124.7	668.1	98.8	1155.4	181.5	128	83.9	123.8	119.5	101.4	1270.1	161.6	1023.1	12576.5	133	432.3	1433.8	104.3	120.5	107.3	527.7	272.8	110
170189_DO011143282DR_5388500004_B	1171.4	306.7	96.2	100.4	404.9	106.4	112.8	70.9	9245.3	1097.5	776	128.2	154.2	136.6	69.5	174.9	188.6	982.4	131.4	322.3	107.1	185.8	142.5	1008.3	494.4	2496.1	563.4	376	112.1	134	121.2	1335.3	631.5	78.1	1294.7	101	492.4	89.2	1527.8	164.7	127	111	143.3	99	105.8	994.5	163.9	1373.6	8810.8	121.9	596.6	1099	163.5	112.8	131.1	450.5	174.8	412.5
170376_DO011140285DR_5388500004_C	328	213.1	94.8	101.6	341.6	98.6	80.8	73.9	822.7	270	20562.7	207	111	125.9	84.4	241.4	1462.7	603.5	158	188.1	144	273.2	339.8	1212.8	438.8	3834.5	1246.5	325.3	86.8	189	164	337.6	915	86.1	1083.3	130.3	725.5	101.3	1274.2	112.5	207.8	76.9	111.1	109.7	97.2	428.4	128.8	161	3309.9	130.7	260	200.3	138.5	112	101.9	90	243	373.3
170372_DO011140202DR_5388500004_D	188.3	311.9	83.9	86.6	187.7	91	82.9	66.8	661.6	220	13903.4	303.4	96.5	107.2	71.3	191.8	513.9	225.4	110	129.4	91.9	186.4	269.5	1185.1	240.7	1504.3	535.9	240.2	87.6	159.5	153.9	372.1	902.4	79.3	860.2	87.5	541.6	84.2	1119	106.8	132.4	74.5	101.4	97.7	90.2	324.4	122.7	206.1	3855.6	130.1	183.4	231.5	88.2	103.4	96.4	115.2	243	149.9
170437_DO011145271DR_5388500004_E	2507.2	283.7	73.3	106.9	128.6	119.9	83.8	79.3	1414.9	203	135.3	114.2	100.7	118.6	75	110.3	537	569.7	82.2	1373.3	103.9	602.6	113.3	436.1	381.2	620.3	281.4	121.9	80	110.7	102.3	734.4	895	79.2	481	89.3	313.7	87.6	854.2	115	170.6	74.5	119.2	124.8	86.8	560.5	119.8	697.2	8367.6	150.1	239.6	675.8	141.1	120.7	123.3	418.8	190.6	667.7
170432_DO011145190DR_5388500004_F	463.5	140.7	74	106.9	146.8	105.5	91.7	65.4	1017.4	219.5	498.6	122.2	106	124.9	68.1	101	180.1	204.3	111.6	200.8	116.8	164.1	134.1	544.6	343.9	1102.5	317.1	219.8	75.4	107.2	115.5	352.5	492.4	83.2	396.8	83	197.7	103.8	1067.7	118.5	165.9	80.1	123.1	100.9	114.9	542.7	117.6	457.9	3493.7	125.3	194.1	421.5	90.7	104.4	116	362.1	149.9	188.3
169717_DO011138955DR_5388500004_G	801.7	287	84.4	90.5	245.4	99.1	84.7	78.7	6805.8	308.4	126.3	123.6	136.9	122.9	66.3	167.8	279.4	451.7	81.1	308.2	105.8	272.3	151.7	616.9	239.6	1401.3	420.5	156.6	80.9	130.2	92.3	984.6	958.3	74.1	579.3	86.6	592.7	105.3	1157.3	235	136.7	82	131.6	107.5	110.8	1190.7	143.5	2624.3	11352.9	154.2	392.9	3271.3	147.6	103.3	132.1	929.3	212.5	318.4
169967_DO011140573DR_5388500004_H	2196.5	242.6	113.8	114.3	221.3	106.3	83.8	71.6	1143.9	365.9	233.7	215.9	144.8	105.3	66.9	166.9	373.8	1010.8	94.2	293.7	102.6	356	111.2	441.7	252.8	782.6	428.4	136.4	86.9	129.4	113.5	399.3	810.7	69.2	959.7	75.9	346.5	93.1	678.9	134.9	143.3	82.9	98.4	122	97.8	673.1	125.7	452.5	6342.7	144.7	359.5	407.4	85.3	96.5	117.4	715.3	184	826
169719_DO011138991DR_5388500004_I	814.6	603.2	77	100.4	634.4	96.8	107.7	70.5	6917	404	2142.8	207.6	105.1	127.9	71.8	181.5	393.6	1290.5	93.7	276.2	120.3	238.1	131.5	918.2	1298.1	2658.7	495.5	229.4	82.9	234.3	104.1	1883.9	958.6	77.4	808.6	95.4	808	96.1	1030	114	160.2	129.9	124.3	152.3	115.8	1317.8	131.4	1763.5	6548.9	163.2	812.7	2570.6	201.9	106	135.5	328.6	444	862.6
169928_DO011143165DR_5388500004_J	163.2	2208.7	79.7	93.1	192.1	91.6	78.3	63.1	1268.6	230.2	89.4	105.6	114.6	124.2	70.3	138.5	167.8	141.5	155.6	243.5	84.1	186.4	1959	826.9	215.4	1080.6	394.7	121.6	75.8	143.7	85.7	1411	383.4	70.3	189.7	64.8	517.6	86.1	1038.3	97.3	84.7	92.1	104.9	93	88.2	616.5	92.8	2984.1	11629.4	112	383.9	768.6	102.8	84.4	126.8	115.5	231	113.2
